% Model,results1.mph
% Version,COMSOL 5.5.0.292
% Date,"Nov 27 2020, 21:48"
% Table,learning parameters - learning parameters
% r (m),phi2,PL (Pa),Dr,cL (mol/m^3),porosity (1),Thiele modulus,Peclet number (1),diffusion ratio of flow to cell phase [0.01-1],normalized intrinsic average concentration in flow domain 1 (1),normalized intrinsic average concentration in flow domain 2 (1),normalized intrinsic average concentration in flow domain 3 (1),normalized intrinsic average concentration in flow domain 4 (1),normalized intrinsic average concentration in flow domain 5 (1),normalized forward finite difference on intrinsic average concentration in domain 1 (1),normalized forward finite difference on intrinsic average concentration in domain 2 (1),normalized center finite difference on intrinsic average concentration in domain 3 (1),normalized center finite difference on intrinsic average concentration in domain 4 (1),normalized backward finite difference on intrinsic average concentration in domain 5 (1),Effectiveness factor in domain 1 (1),Effectiveness factor in domain 2 (1),Effectiveness factor in domain 3 (1),Effectiveness factor in domain 4 (1),Effectiveness factor in domain 5 (1)
1.0017E-6,2.04383,8851.05116,0.48529,8.7973,0.29949263381894065,2.04383,6.539529380380706,0.48529,7.745920317845926,5.866340040837474,4.106971077029587,2.5366001545031627,1.3031141212530275,0.6275918544931224,0.5874532970154536,0.5559000740235133,0.4681039187668966,0.4118609865022202,0.9892846962312287,0.9838826287928015,0.9710862541332733,0.9408911266080209,0.882184530011579
1.0129E-6,65.6157,22448.9445,0.99071,8.315,0.28374032522535697,65.6157,10.50856171918192,0.99071,2.086631280163388,0.008325759654721803,1.4288488687751233E-5,2.4335090663151E-8,4.092666357157984E-11,0.7017052205744093,0.0028062297146919635,0.0014055228842090638,2.4121281228676157E-6,8.202519571724665E-9,0.2913662006905243,0.12655847388326613,0.12563031170332734,0.126493889539083,0.12608851453967262
9.6842E-7,60.0579,10906.1473,0.87905,1.1007,0.34526605319272147,60.0579,20.586327626063675,0.87905,0.4385280497740645,0.04403441583095156,0.004086277390656395,3.7596033925380284E-4,3.456252211992603E-5,0.1273451749943965,0.012895525409450215,0.007046620244544991,6.539602854980145E-4,1.1020549135626299E-4,0.19811806728201442,0.15142051552674574,0.14676465574950012,0.14634270935347488,0.14635783830735202
8.9901E-7,48.272,10726.306,0.599,7.7702,0.435756708805779,48.272,60.775215001487666,0.599,6.684310708112111,5.095194380943077,3.791337760867652,2.745669500835239,1.9364787382070456,0.4762104897627444,0.3907267133380027,0.3520410604109579,0.27792280166035194,0.24249019583679066,0.58997289988329,0.5146138232794193,0.44467616131594145,0.3796104411783811,0.32211435058380516
8.8277E-7,25.2659,6628.27966,0.59131,2.9692,0.4559579225397805,25.2659,44.871468905029666,0.59131,2.476911177430685,1.7775332784962277,1.247049081041307,0.8557848015886286,0.5766085665924998,0.2057966092807903,0.15609851166242675,0.13561531715995354,0.09864079548999559,0.08214946832251085,0.49913901881690537,0.4303999240552366,0.3734624548691252,0.3267069528679292,0.2903523622740691
6.0615E-7,24.8804,1240.27168,0.36575,9.8281,0.7434939706746759,24.8804,39.692908917878846,0.36575,9.293426804136411,8.588002078163791,7.959555933070821,7.362266890174227,6.793958412613334,0.1425310658827678,0.12697754361603458,0.12382989736664576,0.1177544895042177,0.11482672789117844,0.715176883346501,0.6793233957591155,0.6542955326890733,0.6297039801828553,0.6055142753133409
8.5773E-7,36.0696,11360.1598,0.64081,4.04,0.4863839820997512,36.0696,97.82960580130542,0.64081,3.651725730546676,3.1342067158214526,2.6843906264669926,2.28489760723481,1.9331210863364932,0.1479638615000886,0.12860691810733368,0.12141298361800351,0.10739773710935555,0.10057642509003775,0.5160126562408426,0.47429847436469647,0.44060415379559564,0.40857949169219493,0.3786497057971947
9.9709E-7,19.6863,8094.49213,0.5006,8.1666,0.30592551385185546,19.6863,7.023963514627123,0.5006,3.263831024708478,0.14875618326536474,0.002705795158855087,4.5592702671338724E-5,7.672327191564641E-7,1.035336657884838,0.04854179382570657,0.02471297379069266,4.495260491451459E-4,1.4898342611540469E-5,0.5555142432309057,0.24703711363637396,0.22581094129177437,0.22543116649501352,0.22550020179239913
8.5726E-7,15.8172,2654.70271,0.99811,8.7413,0.48694670787596034,15.8172,22.956729982815,0.99811,7.541938603986597,5.537603986484579,3.784178738385484,2.384391696966553,1.3883190263294878,0.5727452980665931,0.5010471093951434,0.45052046121870387,0.34231244945952055,0.28463108587677677,0.9392751790316942,0.8944831287699616,0.8121363212687275,0.6935827641304834,0.5690132074186073
6.7847E-7,27.5542,430.334974,0.27051,5.0301,0.6786349397376503,27.5542,10.705436486265326,0.27051,4.006612960802927,2.583884819656928,1.5975956742976647,0.9515751603568722,0.550751591375849,0.3217594539744419,0.22305586548396644,0.18457885575755145,0.11837538415666071,0.09064892228218493,0.4012862626235482,0.31794359004675604,0.25252104314277884,0.2034454624948179,0.1698553670434675
5.0347E-7,0.326662,1610.68133,0.13164,4.1121,0.8230361516648027,0.326662,66.8413158263528,0.13164,4.107469344875317,4.101773916241643,4.096722795507608,4.091750831226729,4.086779250370991,9.558258180652279E-4,8.476959186548891E-4,8.41053768743172E-4,8.343794449887224E-4,8.343472711459898E-4,0.9820491947178649,0.981800617537064,0.9817415799930893,0.9817055689157402,0.9816957686822759
8.712E-7,66.2702,12280.3121,0.76721,8.3558,0.470125411365282,66.2702,93.31614595865763,0.76721,7.395936201494442,6.09309819974764,4.97755478566094,4.015473189403398,3.1987345166744974,0.3783441557072713,0.3239538074507776,0.301671151501984,0.2582847030568315,0.23718091056047272,0.5790104019030061,0.5191783194680785,0.46683856601937623,0.4166594103208678,0.36967984721796876
8.3193E-7,23.8878,8008.29855,0.43492,6.3884,0.5168177965066545,23.8878,85.32671514237096,0.43492,6.002433977744538,5.466600042127822,4.975066078914364,4.512904179412383,4.079053293298421,0.14859210868587147,0.136307283338724,0.1322346998448091,0.12423665278957854,0.12031118922826287,0.6741199274593442,0.6429915968397952,0.616368342589065,0.5898668680429902,0.5635755441106068
8.1575E-7,8.55145,9534.97735,0.3976,8.8553,0.5354296123343198,8.55145,114.46636941551,0.3976,8.700167734702276,8.488684690585789,8.287293860137266,8.087307628347386,7.88943546666345,0.05750576441267493,0.05476152331279403,0.05457055642016287,0.05409216407937763,0.05380473863122355,0.9496677227498787,0.9463701033915938,0.9437546833009153,0.9409471509432472,0.9383160597802508
8.4365E-7,34.3658,5119.17104,0.064443,4.6721,0.503108027468245,34.3658,49.70267158200671,0.064443,4.389825472771081,3.959227546836717,3.562347310008885,3.193487345096628,2.851747143273562,0.12109131340484204,0.11160933726660012,0.10766945353300436,0.09991630511104256,0.09610304042267653,0.2257458085498855,0.21448660982245277,0.20434001566834722,0.194458431430122,0.18490945624793356
9.0021E-7,26.7565,17348.2342,0.72025,0.68212,0.43424939778332766,26.7565,96.93065118766717,0.72025,0.5884556812147345,0.46631123724263757,0.36924305629240234,0.2914708378194804,0.22935282343672664,0.03665188330270712,0.029127249057737083,0.026232179327453385,0.0209884310865013,0.018639752575832925,0.31667519040692843,0.29470528117852485,0.2798121701792044,0.2676987583801699,0.25800145049905976
9.7616E-7,29.1503,2048.22833,0.5116,0.50092,0.3347584386159352,29.1503,3.226525683563114,0.5116,0.08635951206859842,6.448733719992233E-5,4.479716697290352E-8,3.033862799961253E-11,2.0855842771016458E-14,0.02807925044726732,2.0968743292854634E-5,1.0491654910953513E-5,7.288197025605003E-9,9.864998822874138E-12,0.1647301765815995,0.15588562750111873,0.15642081142566888,0.1561315821278379,0.15589625140859786
8.6921E-7,33.4294,3683.45057,0.44036,8.2989,0.4725433317981189,33.4294,28.527758519443772,0.44036,6.877824202936675,4.733765120483499,3.0941204027108187,1.9155881123185112,1.1270387713537318,0.6212125316863751,0.4750651950450637,0.40826460621118144,0.2849678374653156,0.228471657553332,0.6206228480891891,0.518867433705587,0.42299597139930234,0.3389013492277705,0.2721639460694861
5.3591E-7,6.72754,1847.59462,0.36356,2.3267,0.7994969049792411,6.72754,71.4151132645925,0.36356,2.2683895205533426,2.197715046723782,2.136715446545627,2.0787442968255476,2.022516420377234,0.012625052423333312,0.010896765243825011,0.010626269096327114,0.010200066685650577,0.010044360422471936,0.6795623432059589,0.660031710652816,0.6505980433359984,0.6432068337246112,0.6372008258554789
8.0939E-7,44.0399,2817.35731,0.21866,7.5392,0.5426454250785306,44.0399,35.374850864883754,0.21866,6.6851358686625435,5.426388229623054,4.348002782039772,3.4297965768914622,2.662659719611869,0.3396059171873907,0.290944799139811,0.2693368863007372,0.22734997021642006,0.20697096697117667,0.40388106144803754,0.36133076093469857,0.3229311136685452,0.2867496637053536,0.253461469466933
9.7289E-7,69.8545,19667.3121,0.40892,2.1215,0.3392079066599435,69.8545,33.54283033232999,0.40892,1.2786110275565543,0.41157269123112467,0.11937656489610012,0.033174862751333065,0.009091139484970924,0.2811776423425491,0.09475822978336068,0.061356577224950734,0.017882597921372246,0.007810271176203688,0.20233749492664632,0.14216775566760975,0.11938709661274191,0.11230214521499246,0.11029038032907211
5.7535E-7,76.7495,719.026714,0.68835,9.2173,0.7688991228930455,76.7495,25.15062459817777,0.68835,7.8947618621275915,6.302574323769288,5.049172908140295,4.016812668053104,3.175022556597125,0.30535503339815,0.240381501494047,0.21918549476938437,0.17971540079339382,0.1614413135420659,0.4278572126952931,0.35087013499047803,0.30181126584985496,0.25876895743513706,0.22177442651487966
5.0721E-7,33.3861,1901.63851,0.65259,1.4435,0.820397253489668,33.3861,78.30823719440184,0.65259,1.3556630503717595,1.2622840423315411,1.187192575569696,1.1192051555211637,1.0552663550406656,0.01578758888935972,0.012695714285425165,0.012095173696515252,0.01115238305242158,0.010810132997237822,0.2808730994518625,0.25143800862988863,0.2406757565175513,0.23335032389917232,0.22721603619258154
7.1041E-7,42.5718,2773.68129,0.58319,2.2424,0.6476652399957201,42.5718,60.28189684180321,0.58319,1.9859560062092825,1.6838259046413286,1.4381203892695036,1.2251234680071372,1.0406983665402887,0.07154541515163003,0.05818388505843274,0.054311133001549314,0.04705542986117692,0.043672478777687956,0.306816413598308,0.2711405388539264,0.2511085631503801,0.233509504229684,0.21773320959438888
7.5279E-7,19.8302,5374.30594,0.13037,4.4204,0.6043738028064654,19.8302,94.99054173968537,0.13037,4.2819734923133925,4.102916967810673,3.9403407576099885,3.7825720610945943,3.6291797102181005,0.04493065369346742,0.04079524842565775,0.0401920737211328,0.039039820811023224,0.03849074260543859,0.39064238684044017,0.3796996740808824,0.37252847836915753,0.36546571108942044,0.3586444272614957
9.2767E-7,21.779,5308.11561,0.96532,1.8909,0.39920766505776856,21.779,20.722587713079182,0.96532,1.1398069120896428,0.3631461657870356,0.10430407509149138,0.028811347897061954,0.00786573076403012,0.24016162484084652,0.08004001409184518,0.051692063418665314,0.014910493147042667,0.006476873548599881,0.46913262490321794,0.342093024167298,0.29217967183671756,0.2766948797593023,0.2728732258828322
9.6282E-7,53.0702,12100.4706,0.52355,1.9895,0.3528163084414737,53.0702,25.741832801658642,0.52355,1.102312615457422,0.2809322663670755,0.06391308003020672,0.01402572729809787,0.0030525481022763254,0.26361380923705585,0.06965013766295468,0.042830492324398846,0.009766289558474991,0.003521732131106966,0.23959621311798232,0.16521074944338088,0.14333377091970223,0.13810765436479305,0.1369834642325877
7.0199E-7,17.6975,1877.42921,0.49556,5.0197,0.6559677070193407,17.6975,42.36769652321398,0.49556,4.642465553300723,4.130573236635665,3.6755112149018347,3.256600602997746,2.872487215059025,0.11978109579190138,0.10648299621231047,0.10225334151458042,0.09395246960827568,0.08988125239970098,0.6833715098942169,0.6409576822660794,0.6073884666018043,0.5743578212282758,0.5425273630670168
6.1141E-7,0.436127,1474.27421,0.26532,9.2356,0.7390228800258174,0.436127,46.42742668222232,0.26532,9.22410283924726,9.208539694980699,9.193928032990458,9.179312484284408,9.164694621112396,0.0031718206786728056,0.0029779054191510375,0.0029783014819699,0.0029789333927276425,0.002979169240666522,0.994706857897388,0.9946498577563873,0.9946409968055152,0.9946327168056014,0.9946322325735033
8.4547E-7,69.481,5200.12215,0.52794,9.6201,0.5009618321106633,69.481,49.73832182056638,0.52794,8.197174168126075,6.1973877517451115,4.581388339795198,3.297913163019443,2.314058676172865,0.5635864738192045,0.45542634094043116,0.40856979675498184,0.3194932017837956,0.27727315099805877,0.5087848773008805,0.4351294537655792,0.36981612402977354,0.3098894639562189,0.25756643816578095
7.544E-7,3.97718,6722.01769,0.097562,9.3385,0.6026797332462834,3.97718,117.79606018850096,0.097562,9.278490148254086,9.200687287502628,9.129130103423766,9.058000155183125,8.98700452645027,0.019564826050299924,0.01799424655636467,0.017940528770305556,0.01786992254480075,0.017853034105355055,0.8980094023986184,0.895509629700125,0.8938185228602353,0.8921766145254643,0.8906033396912001
5.3394E-7,23.5429,1848.91558,0.097441,6.3824,0.800968290493435,23.5429,71.79435835600069,0.097441,6.244818350228555,6.0774598051883375,5.933112510958678,5.794827641054059,5.659983601666189,0.029786473846257915,0.025690931426994724,0.025151436286309413,0.024305741637938607,0.02399954213025311,0.37049022746661986,0.3601583499673776,0.35492773220546614,0.35050934390698135,0.3464755010974357
6.3687E-7,6.21359,1191.87893,0.84066,9.788,0.7168354106728656,6.21359,34.560658726548105,0.84066,9.572997128500477,9.263437495793937,8.968771865213123,8.675850085213538,8.384733830998059,0.06571641442727132,0.0625545667160011,0.06236946569605647,0.06199271714175798,0.061801069607404134,0.980797340094403,0.9789331954750566,0.9777343499907336,0.9764642245840842,0.975326278158534
5.5529E-7,9.47665,1062.92297,0.77989,4.6892,0.7847331955544158,9.47665,39.17805754124845,0.77989,4.484055570803031,4.212656236667411,3.970717240383744,3.7379778846603244,3.5126511114466306,0.050235112084056184,0.044782101748785795,0.043930690347669187,0.042393256789581626,0.041707234632610696,0.8728666846148209,0.8499552585950275,0.8351006480859641,0.8204206551657991,0.8063157407162007
1.0052E-6,48.4981,5459.22574,0.16201,7.6889,0.2945888520327825,48.4981,3.5359790706498564,0.16201,1.8065312153469297,0.003306368265553923,2.5150382675976195E-6,1.7545654057443318E-9,1.1157665561375731E-12,0.6042005387620663,0.001107011088022738,5.539266028076095E-4,4.213525575034307E-7,5.875225257706575E-10,0.14945065705917537,0.07749242341316481,0.07735950695400022,0.08161945290761928,0.07728903568118041
7.1409E-7,12.6155,3315.35532,0.8153,6.2298,0.6440055219190663,12.6155,70.86827834743363,0.8153,5.976787607176304,5.639097771060213,5.328753183778074,5.026855715594193,4.731971156852689,0.08038031169071318,0.07387132211076736,0.07286598823128831,0.07102601293452476,0.07019137151724027,0.9107362594594721,0.8965702828684307,0.8856290786820961,0.873918715923022,0.8621969344085848
6.4644E-7,6.13503,1122.90442,0.070453,7.965,0.708261462082327,6.13503,31.50167207880116,0.070453,7.810799925819016,7.58793757660291,7.376729622435512,7.168839719000626,6.964017181909367,0.0480223790090867,0.0455110899639908,0.04515360317807,0.044465638342286895,0.044135160292424605,0.6598234824513078,0.6501052432347925,0.6423621713973292,0.6345357323180632,0.6268146497809692
9.8478E-7,89.5376,98.8726747,0.059631,0.44645,0.32295770708307225,89.5376,0.12460129413750766,0.059631,0.05581805332733154,8.976959866410484E-8,7.030444584676229E-14,1.0613733615342214E-19,1.591006867094276E-25,0.018322804717461394,2.9467745379341658E-8,1.4733884228722104E-8,1.1539068696802981E-14,3.4840589739330927E-20,0.034166025121598095,0.032854845573926456,0.03258665471692044,0.03266363776033976,0.03279837073244032
7.7791E-7,18.1994,3460.62411,0.39475,1.6909,0.5775298123228587,18.1994,53.098593404207406,0.39475,1.5295233060477567,1.3139009421834802,1.1290939554386978,0.9666799496380729,0.8248782429132885,0.05591159769121976,0.04792106768621121,0.04501778038516629,0.03944207415510686,0.036769655226092345,0.3976838498196601,0.36918327485679125,0.34850405988546057,0.32961490737356824,0.31267355040193184
7.3829E-7,1.80571,5212.66028,0.086716,4.1184,0.6194678709446346,1.80571,99.28426558179284,0.086716,4.0930277744957415,4.059831651751616,4.0291315171252355,3.998621907822489,3.968227349171727,0.008169455153586759,0.0075552007977701926,0.007531756974239199,0.00749415635973266,0.007479999568757111,0.8451859587782499,0.8425357610486315,0.8408098708938226,0.839151926448362,0.8375759655960795
7.7121E-7,17.5351,7491.93258,0.041259,6.5653,0.5847757938511352,17.5351,119.5359534981813,0.041259,6.476326999099235,6.361343930856151,6.255940719398649,6.151701342154781,6.048545701659361,0.02955869735324952,0.02709600356938006,0.02694641013873059,0.026657518605119414,0.02651822050215771,0.30704830756141815,0.30336568447001283,0.30092379120785745,0.29858753763165713,0.29623016548541037
7.8645E-7,3.03942,758.718735,0.62857,4.171,0.5682030280371507,3.03942,11.056691627738072,0.62857,3.8349958681481136,3.247780293835753,2.694407138383638,2.1822235867169226,1.721335460272548,0.15393856280598528,0.145066772701772,0.1396678453856007,0.1275453702084111,0.12082182234739283,0.9559217606855458,0.9439507845606385,0.9269677546717375,0.9038942404970122,0.8763351780480076
9.2097E-7,48.1613,10832.504,0.28886,9.3103,0.40785464611309885,48.1613,46.49025592914603,0.28886,8.058356150086443,6.111836519814223,4.500587175479925,3.20544186323088,2.2043259082799462,0.5975620612972686,0.4946374362171861,0.4461170478122602,0.35246462320886074,0.3073325870103872,0.49195125205686446,0.42919870116441866,0.3696975544568906,0.3139295090414353,0.2640794805756239
9.7509E-7,7.42654,7485.78134,0.88811,7.1099,0.33621602416079965,7.42654,12.101765675515182,0.88811,5.450225887665062,2.769686543848161,1.0005713691735971,0.2525321550362344,0.05200642537085162,0.8712557029208073,0.5750155052244734,0.4090753454977702,0.15415603184210316,0.06517687791313935,0.9539207921890847,0.875491479334048,0.7009920430767294,0.5506268246003524,0.4996639682935218
5.3118E-7,2.48964,183.046191,0.39872,2.6434,0.8030206100359791,2.48964,7.153093516130524,0.39872,2.4648998558941813,2.1734444426228094,1.902176542165088,1.6509849212810517,1.42146680192589,0.05160509547382909,0.04803069445504415,0.046253341424385815,0.0425572333033762,0.040638478213024916,0.880438599365755,0.8593990275764389,0.8370011289591237,0.8121329236594859,0.7872414827689673
5.7685E-7,17.6776,1624.04207,0.93337,8.5861,0.7676925418745568,17.6776,56.5759269237894,0.93337,8.241994605374748,7.798571267944186,7.406187246494943,7.027891502941591,6.658854329036498,0.08526291739893986,0.07544890759099863,0.0740944370736245,0.07184983223931728,0.07095969792238423,0.9175371070912588,0.8999693439541011,0.888012698339203,0.8761662983599483,0.8649880917727836
5.0895E-7,11.3999,1333.09952,0.2198,2.1543,0.8191628739838642,11.3999,54.69659963188607,0.2198,2.082921360125004,1.9960219845468903,1.9216283571470958,1.8515199039841357,1.7837397183067967,0.014742479066826967,0.012620878888375138,0.012257388983735658,0.011696403789628372,0.011498908500160563,0.43105868947108095,0.411891420160302,0.4031511717199643,0.39620011870641586,0.3899171556875815
5.2317E-7,69.4986,1113.30568,0.13993,2.5723,0.8089165720574552,69.4986,44.298262864232974,0.13993,2.3851197896376752,2.1664624888701196,1.9863622430757484,1.822200247298408,1.6697401322923975,0.03813164668085403,0.0314076818640804,0.030017946153845395,0.02760786494975428,0.026587519455898177,0.14510781129485917,0.13109805105715028,0.12466807182248259,0.11941322808707024,0.11455756992220191
6.3731E-7,26.6734,373.958626,0.27749,0.4535,0.7164440106746357,26.6734,10.827394473931655,0.27749,0.3429549943419219,0.21035446042693717,0.12866981362240193,0.07840831554808388,0.04766586432568221,0.028169215423119634,0.01735281408499945,0.014015099598790333,0.008604104487715408,0.0065308238628496015,0.15358397391636458,0.13689122012548502,0.12899613033021703,0.12407515555480547,0.12111798944267557
9.064E-7,25.681,5907.96267,0.52134,6.3356,0.4264422496861828,25.681,30.653056539955845,0.52134,5.160346831951742,3.3869989850985345,2.0877597200614466,1.2090468901151787,0.6631252599079395,0.535787496129249,0.3925434899432055,0.329015963148819,0.21521477911385647,0.16494112187328058,0.6578329906879368,0.5455307311809586,0.44083622141764045,0.3537556832910789,0.290295201466308
8.7102E-7,12.2876,8244.44219,0.2843,9.2943,0.4703443451873995,12.2876,62.756636444899335,0.2843,8.919431614434213,8.331984961293971,7.767579776216844,7.220930896918134,6.693172915498881,0.17055926127273793,0.16386940143529297,0.1612917185254403,0.15597164397042673,0.15322925232526585,0.8679314729770736,0.8501187079556027,0.8312863142843041,0.8110670887639868,0.790213467922923
9.6079E-7,61.7123,5729.40192,0.38198,2.01,0.35554246267704614,61.7123,12.7041222841762,0.38198,0.7619929166797164,0.05491466995840813,0.003309629865727674,1.965199018166676E-4,1.1664160827983427E-5,0.22645123622245525,0.01652720215688215,0.00876210856547875,5.281087449350956E-4,5.9202515794839274E-5,0.16361426628669268,0.11109512196063838,0.1070414031734406,0.10678673644527062,0.10676988713358418
8.4958E-7,8.67085,8634.44094,0.27808,1.3165,0.4960981890575764,8.67085,79.79605967241814,0.27808,1.2458006187953476,1.1454323171486884,1.0534724628840721,0.967577291750611,0.8874777932931293,0.028423633904322912,0.02604241766204423,0.0251836787462831,0.02350429189851221,0.02268364396650245,0.4794133256620222,0.46385193631260985,0.4516575324152708,0.4398664640134252,0.4288011958502941
8.9312E-7,0.442013,8356.36915,0.54122,3.5239,0.4431259396913382,0.442013,50.62186380968107,0.54122,3.5069119162731397,3.4783812391447837,3.4500459334564133,3.421771644246509,3.393600279733314,0.00849377278562577,0.008435609405465788,0.008426526899257828,0.008402123708862405,0.008386803024674944,0.9923720185542456,0.9922895599048559,0.9922070619398217,0.992126710709304,0.992093865747707
6.3536E-7,10.6032,2011.60376,0.22518,2.8763,0.7181765686543615,10.6032,58.62901620590784,0.22518,2.770779120336558,2.6360213993817747,2.5165451097399063,2.4022349217278944,2.2913459100197624,0.0285398885286104,0.025303485128952505,0.02475642940702823,0.023847093922365104,0.02348481415962626,0.5220030107236051,0.5033216064530484,0.4926752509445264,0.48289214299423916,0.47336316370051346
5.8958E-7,1.74903,2040.64262,0.34257,2.8681,0.757326225872793,1.74903,68.61085846695941,0.34257,2.8426135224506277,2.8101670633393563,2.7810860253798317,2.752602407548611,2.724320093598931,0.006376594454274467,0.00571519945339216,0.005656494960184616,0.0055780096765639196,0.005558228886150768,0.9354684000883368,0.9322985763288377,0.9309648250510539,0.929921734800858,0.9291882018634475
8.9672E-7,89.1268,4832.73757,0.17795,2.3558,0.4386275811352572,89.1268,28.11286904125342,0.17795,1.6699952510074774,0.8277178170731299,0.38512948116487633,0.17175945530666697,0.07497560986363364,0.2517623401858694,0.13229260419188305,0.09803516369387043,0.0463535299122084,0.02892933662855895,0.13645317914925523,0.10393246992305152,0.08494596281997444,0.0749888222356335,0.07005985082653679
8.8335E-7,9.75812,5508.75337,0.73398,7.4459,0.45524279161132103,9.75812,37.06866964623492,0.73398,6.927664167661676,6.05179475403379,5.211149921870518,4.411571726721835,3.6650061399374283,0.25789974884273087,0.24752787083047537,0.24148183519600258,0.22763101829509916,0.21982623702866855,0.9527485995936935,0.9398678176566435,0.9218405578220505,0.8970596006157164,0.8657384181338326
7.573E-7,50.3632,6669.31318,0.33751,8.1641,0.5996191727392053,50.3632,115.06293869554034,0.33751,7.748244712885419,7.2336964253896,6.780911710319968,6.349171604201399,5.93489896867148,0.12988913937352783,0.11429795490741083,0.11164177451430408,0.10678090820839993,0.10457622229560253,0.4861504395787744,0.4618970342157191,0.4464053356823246,0.4315005491933177,0.4166395948022973
9.3809E-7,20.4752,12067.8321,0.17482,5.5551,0.38563513363209106,20.4752,40.19576758575574,0.17482,4.971424336750859,4.016445587391438,3.1915670701520242,2.4907141979882415,1.9076820161855645,0.29861867166219314,0.25793676274570715,0.23854555984754072,0.20073328837923268,0.18231221980909104,0.47695223063890213,0.4329410828511922,0.39105389927140105,0.35147179352010466,0.3149216673684423
6.3865E-7,21.1138,747.918989,0.43614,6.7287,0.7152503545872029,21.1138,21.556160152986916,0.43614,6.037122431118354,5.063578279372925,4.22054745054964,3.482440454727802,2.8448206349649885,0.20725132417073922,0.1794672129426637,0.16829894528493466,0.14643465512885628,0.13573863263050695,0.6623076074306049,0.6011039814004694,0.5486438937488199,0.49784862466568947,0.44987266325195663
9.6875E-7,2.02851,21268.8495,0.18396,3.6478,0.3448197612630662,2.02851,39.85491997380736,0.18396,3.531248817785185,3.321619600287893,3.1172110729924247,2.918177514606558,2.724977863462895,0.06769276815016728,0.06600692027249491,0.06513908675063221,0.063329320288622,0.062387387348474474,0.910656884043232,0.902625219127292,0.8934965434216858,0.8835378879355711,0.8732869346360854
1.0199E-6,26.6542,14531.2311,0.50426,3.3332,0.27380619037568565,26.6542,4.798458933972042,0.50426,0.7014510719984451,9.899392591737803E-4,8.804922304411623E-7,7.674166921437089E-10,6.622374222877718E-13,0.23813343642692758,3.3624701213517055E-4,1.6827304462384236E-4,1.4966889173516575E-7,2.6067095612345914E-10,0.23293001865298385,0.1694438555091456,0.16931986867127957,0.17215833647915313,0.16954403347046887
6.0704E-7,21.6164,223.056462,0.94689,9.7028,0.742740170580375,21.6164,7.119274221284745,0.94689,7.5018899495147116,4.336973524327628,2.274831750875412,1.112378038882191,0.5215973796485299,0.640410288915189,0.41726751405214446,0.326243073914133,0.17738056545159442,0.11954249712706717,0.8318131417165854,0.6524530211985895,0.462391738181507,0.3248050403206862,0.2454898255753411
9.2067E-7,29.9742,17941.8368,0.39338,1.024,0.40824035829273586,29.9742,77.31930767756758,0.39338,0.8782469768476991,0.6760288312835441,0.5173867792677446,0.3933926819057511,0.2974166354915029,0.06205872669218355,0.04868565934312871,0.043369103941275446,0.03375331871174541,0.02945408888406864,0.27190513163872554,0.24929134366180034,0.23221396135227598,0.21832670861830067,0.20734664484190315
6.7703E-7,35.4786,1610.60098,0.27154,1.6515,0.6799976369670715,35.4786,40.29544975502658,0.27154,1.4717809489470566,1.249152678622935,1.0649096513946539,0.9054263172831009,0.7677812480108589,0.05024200595251334,0.04157935224145439,0.03878550973631799,0.03352747382382179,0.031063280416461992,0.22342935216854656,0.20166354981372364,0.18877184404507993,0.17739894328709954,0.16725549303582102
5.9365E-7,26.0342,623.839207,0.71635,5.1329,0.7539642008573898,26.0342,20.73075685582304,0.71635,4.455021094560621,3.573043288130245,2.8573627602756706,2.2646343973015983,1.780234344843031,0.1745287082624642,0.14162124845362273,0.12945615634007104,0.1065728806369311,0.09585469704734285,0.5837013399552375,0.5036440594975277,0.44489584099721624,0.39202112644727866,0.3459737385871901
1.0186E-6,17.8869,7270.52832,0.87135,2.1588,0.27565627428938455,17.8869,2.5734360564499044,0.87135,0.359138277046125,1.108148685499142E-4,2.8387063483568557E-8,7.513101256634444E-12,1.896870313362075E-15,0.12190179099135932,3.761570334735942E-5,1.8812669575349612E-5,4.819176822035139E-9,2.550304262635552E-12,0.2708131093232417,0.3121455031556989,0.3143919676790771,0.3135114940811735,0.31451947923619383
9.2785E-7,82.1995,16611.848,0.74622,7.4466,0.39897449353774495,82.1995,64.68197870996654,0.74622,5.929827437991208,3.841096876424503,2.3660881655578905,1.3885058098398284,0.782817277594405,0.6460095505165557,0.45619561079252885,0.37927277018843175,0.2448396488994867,0.18732936821463872,0.47119750212886785,0.37289549648822273,0.2906518101609755,0.226037528560329,0.18035616395443985
8.8801E-7,42.016,8958.81557,0.41205,0.76147,0.4494800372373342,42.016,57.38729849339873,0.41205,0.6161141383391895,0.429307492471207,0.2975799956191808,0.20489555440481416,0.14042174446557043,0.05529538986574238,0.03899177815985592,0.03321334085372291,0.023259683101152926,0.01908446265471594,0.19926061389730262,0.17917117585939588,0.16630627833344494,0.1568978340812464,0.15038705286219697
7.293E-7,33.2538,5243.95099,0.092554,4.12,0.6286787651585706,33.2538,104.38968741451049,0.092554,3.9868873426432585,3.821276557281901,3.673135648525079,3.530625934981297,3.3913716367558457,0.040259981921345965,0.036013054918783524,0.03532858314063845,0.034248415630550276,0.03385271989860719,0.2536801520462627,0.24576393699833657,0.24098098266559684,0.23650691136747284,0.23197244747536622
